imagedir,image,mos_quality,prompt,prompt2,new_prompt
C:/D/VQA/IC/images/abstract_17303.jpg,abstract_17303.jpg,0.455882341,a close up of a multicolored glass object on a white background,a close up of a colorful glass tube with many small holes in it,a close up of a colorful glass tube with many small holes in it
C:/D/VQA/IC/images/abstract_173499.jpg,abstract_173499.jpg,0.441176474,a picture of a plant with leaves and flowers,A bunch of green leaves hanging from a vine in front of a glass window with shattered pieces of glass on the ground. A small plant sitting on top of the,A bunch of green leaves hanging from a vine in front of a glass window with shattered pieces of glass on the ground. A small plant sitting on top of the
C:/D/VQA/IC/images/abstract_174317.jpg,abstract_174317.jpg,0.367647052,a drain grate sitting on the side of a street,a drainage grate on the sidewalk with some grass growing up through it,a drainage grate on the sidewalk with some grass growing up through it
C:/D/VQA/IC/images/abstract_174379.jpg,abstract_174379.jpg,0.411764711,black and white photo of four empty bottles with straws,black and white photo of four empty bottles with straws in them,black and white photo of four empty bottles with straws in them
C:/D/VQA/IC/images/abstract_175551.jpg,abstract_175551.jpg,0.294117659,a close up of a metal hook hanging from a metal pole,a close up of a pair of handcuffs hanging from a hook,a close up of a pair of handcuffs hanging from a hook
C:/D/VQA/IC/images/abstract_17562.jpg,abstract_17562.jpg,0.441176474,a close up view of a bicycle tire and frame,"A close up of a bicycle's brake and tire on a sunny day with blue skies in the background, taken from underneath the bicycle frame looking upwards at the front","A close up of a bicycle's brake and tire on a sunny day with blue skies in the background, taken from underneath the bicycle frame looking upwards at the front"
C:/D/VQA/IC/images/abstract_175748.jpg,abstract_175748.jpg,0.367647052,a large flock of birds flying over a body of water,a large flock of birds flying over a body of water in black and white,a large flock of birds flying over a body of water in black and white
C:/D/VQA/IC/images/abstract_176547.jpg,abstract_176547.jpg,0.279411763,a close up of a water droplet on a leaf,water droplet on a blade of grass with a black background,water droplet on a blade of grass with a black background
C:/D/VQA/IC/images/abstract_177715.jpg,abstract_177715.jpg,0.308823526,a camera that is sitting on top of a table,a camera sitting on top of a table in front of a red curtain,a camera sitting on top of a table in front of a red curtain
C:/D/VQA/IC/images/abstract_177770.jpg,abstract_177770.jpg,0.205882356,a picture of a barbed wire fence and the sun,a silhouette of a barbed wire fence with the sun in the background,a silhouette of a barbed wire fence with the sun in the background
C:/D/VQA/IC/images/abstract_177986.jpg,abstract_177986.jpg,0.14705883,an apple with a bunch of nails sticking out of it,an apple with nails sticking out of it on a black background,an apple with nails sticking out of it on a black background
C:/D/VQA/IC/images/abstract_178382.jpg,abstract_178382.jpg,0.205882356,a close up of a vase with four leaves on it,"a close up of an object with four leaf clovers on it in black and white lighting, against a darker backdrop","a close up of an object with four leaf clovers on it in black and white lighting, against a darker backdrop"
C:/D/VQA/IC/images/abstract_17861.jpg,abstract_17861.jpg,0.264705896,a window with a view of the sky outside,a picture of a window in a building with the sun shining through it and reflecting on the floor,a picture of a window in a building with the sun shining through it and reflecting on the floor
C:/D/VQA/IC/images/abstract_180106.jpg,abstract_180106.jpg,0.205882356,a light fixture that has a bunch of lights on it,a chandelier with multiple lights hanging from it's ceiling,a chandelier with multiple lights hanging from it's ceiling
C:/D/VQA/IC/images/abstract_18031.jpg,abstract_18031.jpg,0.661764681,a close up of a bunch of pez candies,a close up of pebble candy bars sitting on top of colorful candies,a close up of pebble candy bars sitting on top of colorful candies
C:/D/VQA/IC/images/abstract_180676.jpg,abstract_180676.jpg,0.308823526,a picture of a clock on a wall with a rainbow,a close up of a clock with light shining on it from the left side and a rainbow in the background behind it,a close up of a clock with light shining on it from the left side and a rainbow in the background behind it
C:/D/VQA/IC/images/abstract_180773.jpg,abstract_180773.jpg,0.279411763,a close up of a glass of wine and candles,a glass of wine with candles around it on a table,a glass of wine with candles around it on a table
C:/D/VQA/IC/images/abstract_185208.jpg,abstract_185208.jpg,0.588235319,a close up view of some bee honey comb,a close up view of some honeycomb beeswax on top of each other in the sunlight,a close up view of some honeycomb beeswax on top of each other in the sunlight
C:/D/VQA/IC/images/abstract_186489.jpg,abstract_186489.jpg,0.691176474,a close up shot of a bunch of red scaffolding,a bunch of red scaffolding that is in the middle of nowhere,a bunch of red scaffolding that is in the middle of nowhere
C:/D/VQA/IC/images/abstract_187475.jpg,abstract_187475.jpg,0.367647052,a picture of an escalator with red lights shining on it,an escalator with a red light shining down on it and some people's silhouettes in the reflection of the light,an escalator with a red light shining down on it and some people's silhouettes in the reflection of the light
C:/D/VQA/IC/images/abstract_188059.jpg,abstract_188059.jpg,0.205882356,a person covering their face with their hands,a person covering their face with their hands in front of a dark background,a person covering their face with their hands in front of a dark background
C:/D/VQA/IC/images/abstract_192313.jpg,abstract_192313.jpg,0.676470578,a close up shot of a bunch of mussels,a close up view of some blue and purple mussel shells on the beach,a close up view of some blue and purple mussel shells on the beach
C:/D/VQA/IC/images/abstract_192591.jpg,abstract_192591.jpg,0.455882341,a large black sculpture in front of a building,a large black sculpture on the sidewalk in front of a building with cars parked next to it,a large black sculpture on the sidewalk in front of a building with cars parked next to it
C:/D/VQA/IC/images/abstract_192735.jpg,abstract_192735.jpg,0.661764681,a black and white photograph of a pair of shoes,a black and white photo of a pair of shoes with sequins on it,a black and white photo of a pair of shoes with sequins on it
C:/D/VQA/IC/images/abstract_192808.jpg,abstract_192808.jpg,0.470588237,a sculpture of a roll of film in the water,Sculpture of film reels in the middle of a pond at night time with buildings and trees in the background.,Sculpture of film reels in the middle of a pond at night time with buildings and trees in the background.
C:/D/VQA/IC/images/abstract_196829.jpg,abstract_196829.jpg,0.220588237,a black and white photo of an accordion with keys,a black and white photo of an accordion sitting on top of a table,a black and white photo of an accordion sitting on top of a table
C:/D/VQA/IC/images/abstract_197602.jpg,abstract_197602.jpg,0.235294119,a banana being sliced with a knife in a bowl,a close up of a banana being sliced with a butter knife and dripping yogurt on the counter top,a close up of a banana being sliced with a butter knife and dripping yogurt on the counter top
C:/D/VQA/IC/images/abstract_198145.jpg,abstract_198145.jpg,0.25,a can of soda that has been crushed and thrown away,a can of soda that has been crushed and is on the ground,a can of soda that has been crushed and is on the ground
C:/D/VQA/IC/images/abstract_198923.jpg,abstract_198923.jpg,0.294117659,a picture of a bunch of colored plastic straws,a bunch of colorful plastic straws on top of a white background,a bunch of colorful plastic straws on top of a white background
C:/D/VQA/IC/images/abstract_199017.jpg,abstract_199017.jpg,0.75,an abstract painting of a yellow and green circle,An abstract painting of a spiral with green and yellow dots on white background. Released into the public domain under creative commons attribution share alike.,An abstract painting of a spiral with green and yellow dots on white background. Released into the public domain under creative commons attribution share alike.
C:/D/VQA/IC/images/abstract_199102.jpg,abstract_199102.jpg,0.485294104,a rock that is sitting on top of some grass,"A rock that has some metal on top of it sitting in the ground with grass and rocks around it, as if it were a sculpture or art piece. There","A rock that has some metal on top of it sitting in the ground with grass and rocks around it, as if it were a sculpture or art piece. There"
C:/D/VQA/IC/images/abstract_199341.jpg,abstract_199341.jpg,0.352941185,a red glowing ball sitting on a black surface,a glowing red ball sitting on top of a black surface,a glowing red ball sitting on top of a black surface
C:/D/VQA/IC/images/abstract_199397.jpg,abstract_199397.jpg,0.632352948,a close up view of some blue and yellow beads,a close up photo of some blue and yellow tinsel,a close up photo of some blue and yellow tinsel
C:/D/VQA/IC/images/abstract_199526.jpg,abstract_199526.jpg,0.470588237,a close up of a toy car and a toy horse,"Three silver figurines on a red background with a man's face in the shadows behind them, including a car and a horse-drawn carriage as well as a","Three silver figurines on a red background with a man's face in the shadows behind them, including a car and a horse-drawn carriage as well as a"
C:/D/VQA/IC/images/abstract_19977.jpg,abstract_19977.jpg,0.132352948,a black and white photo of a person and their shadow,black and white photo of a person's shadow on the floor,black and white photo of a person's shadow on the floor
